danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.378,0.739,0,-4.361,1,0.0339,0.00174,1.06e-06,0.0833,0.287,179.99,audio_features,2SbnbIfdg0KnCcbU4D0hrA,spotify:track:2SbnbIfdg0KnCcbU4D0hrA,https://api.spotify.com/v1/tracks/2SbnbIfdg0KnCcbU4D0hrA,https://api.spotify.com/v1/audio-analysis/2SbnbIfdg0KnCcbU4D0hrA,243679,4,2
0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,audio_features,6F9yAYUaNbUhdlQyt5uZ3b,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/tracks/6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/audio-analysis/6F9yAYUaNbUhdlQyt5uZ3b,257027,4,2
0.417,0.569,7,-5.122,1,0.0308,0.477,1.16e-06,0.117,0.494,140.23,audio_features,2vabVzAHg9BjXwhl24JhU5,spotify:track:2vabVzAHg9BjXwhl24JhU5,https://api.spotify.com/v1/tracks/2vabVzAHg9BjXwhl24JhU5,https://api.spotify.com/v1/audio-analysis/2vabVzAHg9BjXwhl24JhU5,212000,4,2
0.594,0.419,5,-8.119,1,0.0265,0.478,0.00258,0.132,0.377,89.849,audio_features,1p6WLICpvRXvTgP9aMcBvK,spotify:track:1p6WLICpvRXvTgP9aMcBvK,https://api.spotify.com/v1/tracks/1p6WLICpvRXvTgP9aMcBvK,https://api.spotify.com/v1/audio-analysis/1p6WLICpvRXvTgP9aMcBvK,214933,4,1
0.456,0.557,7,-14.448,1,0.0486,0.406,0.00044,0.121,0.889,188.875,audio_features,2OY00BdjZx4wVLoAsFaked,spotify:track:2OY00BdjZx4wVLoAsFaked,https://api.spotify.com/v1/tracks/2OY00BdjZx4wVLoAsFaked,https://api.spotify.com/v1/audio-analysis/2OY00BdjZx4wVLoAsFaked,184267,4,1
0.33,0.455,7,-7.499,1,0.0368,0.562,4.02e-05,0.114,0.187,155.086,audio_features,5qPsvYBxpqxZYwRgq1SQ9j,spotify:track:5qPsvYBxpqxZYwRgq1SQ9j,https://api.spotify.com/v1/tracks/5qPsvYBxpqxZYwRgq1SQ9j,https://api.spotify.com/v1/audio-analysis/5qPsvYBxpqxZYwRgq1SQ9j,297467,4,1
0.643,0.679,7,-6.382,1,0.0287,0.179,1.4e-05,0.7,0.491,132.199,audio_features,5Em7MA991Gn3yhheaul0CX,spotify:track:5Em7MA991Gn3yhheaul0CX,https://api.spotify.com/v1/tracks/5Em7MA991Gn3yhheaul0CX,https://api.spotify.com/v1/audio-analysis/5Em7MA991Gn3yhheaul0CX,288067,4,7
0.67,0.528,7,-8.036,1,0.0261,0.105,0.000103,0.224,0.384,132.31,audio_features,3G9RQLOSjsXVUDyQSv2PQR,spotify:track:3G9RQLOSjsXVUDyQSv2PQR,https://api.spotify.com/v1/tracks/3G9RQLOSjsXVUDyQSv2PQR,https://api.spotify.com/v1/audio-analysis/3G9RQLOSjsXVUDyQSv2PQR,291493,4,2
0.402,0.619,7,-5.743,1,0.042,0.114,0.0,0.149,0.18,173.848,audio_features,1NGgkKc6UPoQIrboJLLtG4,spotify:track:1NGgkKc6UPoQIrboJLLtG4,https://api.spotify.com/v1/tracks/1NGgkKc6UPoQIrboJLLtG4,https://api.spotify.com/v1/audio-analysis/1NGgkKc6UPoQIrboJLLtG4,241168,4,2
0.494,0.436,1,-8.135,0,0.0454,0.734,0.000102,0.0983,0.574,200.19,audio_features,7dns3LwsEwtygswYbEkMX0,spotify:track:7dns3LwsEwtygswYbEkMX0,https://api.spotify.com/v1/tracks/7dns3LwsEwtygswYbEkMX0,https://api.spotify.com/v1/audio-analysis/7dns3LwsEwtygswYbEkMX0,240840,4,1
0.361,0.499,7,-5.3,1,0.0355,0.483,0.0,0.124,0.616,151.676,audio_features,2gxMq6bgexQ0H4kVNdYrP1,spotify:track:2gxMq6bgexQ0H4kVNdYrP1,https://api.spotify.com/v1/tracks/2gxMq6bgexQ0H4kVNdYrP1,https://api.spotify.com/v1/audio-analysis/2gxMq6bgexQ0H4kVNdYrP1,161547,3,6
0.517,0.641,4,-6.245,0,0.033,0.53,0.0,0.177,0.296,134.977,audio_features,1WloOT3MphMsI7JERLoS2p,spotify:track:1WloOT3MphMsI7JERLoS2p,https://api.spotify.com/v1/tracks/1WloOT3MphMsI7JERLoS2p,https://api.spotify.com/v1/audio-analysis/1WloOT3MphMsI7JERLoS2p,236667,4,2
0.623,0.558,6,-6.734,1,0.0326,0.22,0.0,0.107,0.419,136.014,audio_features,0mn4yNY1yUmuNsvX95qiru,spotify:track:0mn4yNY1yUmuNsvX95qiru,https://api.spotify.com/v1/tracks/0mn4yNY1yUmuNsvX95qiru,https://api.spotify.com/v1/audio-analysis/0mn4yNY1yUmuNsvX95qiru,264987,4,2
0.43,0.883,5,-7.631,1,0.0461,0.65,5.42e-06,0.674,0.885,163.8,audio_features,4Y9M5wdid77kuW1ircUAZA,spotify:track:4Y9M5wdid77kuW1ircUAZA,https://api.spotify.com/v1/tracks/4Y9M5wdid77kuW1ircUAZA,https://api.spotify.com/v1/audio-analysis/4Y9M5wdid77kuW1ircUAZA,272867,4,7
0.63,0.485,8,-7.249,1,0.0309,0.891,1.57e-06,0.154,0.501,147.855,audio_features,27qjcww3SKGeD4wTUOJEeh,spotify:track:27qjcww3SKGeD4wTUOJEeh,https://api.spotify.com/v1/tracks/27qjcww3SKGeD4wTUOJEeh,https://api.spotify.com/v1/audio-analysis/27qjcww3SKGeD4wTUOJEeh,236867,4,1
0.457,0.284,7,-14.212,0,0.0364,0.807,0.0,0.261,0.233,174.884,audio_features,65vU70CBDU0sQDfOWkwUEH,spotify:track:65vU70CBDU0sQDfOWkwUEH,https://api.spotify.com/v1/tracks/65vU70CBDU0sQDfOWkwUEH,https://api.spotify.com/v1/audio-analysis/65vU70CBDU0sQDfOWkwUEH,219960,4,1
0.536,0.64,0,-5.862,1,0.0368,0.363,0.0,0.0948,0.289,142.483,audio_features,4PvJYpFupJRGabJxUAYPk3,spotify:track:4PvJYpFupJRGabJxUAYPk3,https://api.spotify.com/v1/tracks/4PvJYpFupJRGabJxUAYPk3,https://api.spotify.com/v1/audio-analysis/4PvJYpFupJRGabJxUAYPk3,265040,4,2
0.569,0.607,11,-6.947,0,0.0422,0.457,0.0,0.115,0.184,139.057,audio_features,2ch34vcAjl1to4j3B0JJQN,spotify:track:2ch34vcAjl1to4j3B0JJQN,https://api.spotify.com/v1/tracks/2ch34vcAjl1to4j3B0JJQN,https://api.spotify.com/v1/audio-analysis/2ch34vcAjl1to4j3B0JJQN,273893,4,2
0.341,0.562,0,-6.584,1,0.0426,0.544,0.0,0.287,0.187,176.185,audio_features,5wRYgFPsQOsTxnJ0I9lpD3,spotify:track:5wRYgFPsQOsTxnJ0I9lpD3,https://api.spotify.com/v1/tracks/5wRYgFPsQOsTxnJ0I9lpD3,https://api.spotify.com/v1/audio-analysis/5wRYgFPsQOsTxnJ0I9lpD3,242573,4,2
0.726,0.49,0,-15.266,1,0.029,0.304,4.72e-05,0.161,0.653,118.477,audio_features,3NP8zp1RvnblXNsYiZrjd9,spotify:track:3NP8zp1RvnblXNsYiZrjd9,https://api.spotify.com/v1/tracks/3NP8zp1RvnblXNsYiZrjd9,https://api.spotify.com/v1/audio-analysis/3NP8zp1RvnblXNsYiZrjd9,270933,4,1
0.441,0.443,5,-9.615,1,0.0308,0.905,6.55e-05,0.168,0.299,143.808,audio_features,5rH8qqyDYJov30sKRuojDx,spotify:track:5rH8qqyDYJov30sKRuojDx,https://api.spotify.com/v1/tracks/5rH8qqyDYJov30sKRuojDx,https://api.spotify.com/v1/audio-analysis/5rH8qqyDYJov30sKRuojDx,303947,4,1
0.569,0.546,2,-10.876,1,0.0574,0.0967,0.22,0.0853,0.494,160.5,audio_features,1AttfAd0jIlIuejdhhWH1T,spotify:track:1AttfAd0jIlIuejdhhWH1T,https://api.spotify.com/v1/tracks/1AttfAd0jIlIuejdhhWH1T,https://api.spotify.com/v1/audio-analysis/1AttfAd0jIlIuejdhhWH1T,288627,4,2
0.574,0.643,9,-4.53,1,0.0345,0.172,0.0,0.246,0.348,138.161,audio_features,6CLdpviETk9nTKYo7Ed7cr,spotify:track:6CLdpviETk9nTKYo7Ed7cr,https://api.spotify.com/v1/tracks/6CLdpviETk9nTKYo7Ed7cr,https://api.spotify.com/v1/audio-analysis/6CLdpviETk9nTKYo7Ed7cr,269840,4,2
0.696,0.399,0,-6.663,1,0.0293,0.601,0.0,0.0886,0.892,129.948,audio_features,4H9XmxIizjnofn6G2bcYPr,spotify:track:4H9XmxIizjnofn6G2bcYPr,https://api.spotify.com/v1/tracks/4H9XmxIizjnofn6G2bcYPr,https://api.spotify.com/v1/audio-analysis/4H9XmxIizjnofn6G2bcYPr,193627,4,1
0.335,0.337,9,-14.372,1,0.0418,0.76,0.0,0.0472,0.3,169.635,audio_features,4dRr0TfZQmZF2waLzRzoQo,spotify:track:4dRr0TfZQmZF2waLzRzoQo,https://api.spotify.com/v1/tracks/4dRr0TfZQmZF2waLzRzoQo,https://api.spotify.com/v1/audio-analysis/4dRr0TfZQmZF2waLzRzoQo,275600,4,1
0.535,0.723,7,-13.965,1,0.0289,0.0434,0.0011,0.214,0.944,156.681,audio_features,2Bbvlv1uslztpJbGgEsckH,spotify:track:2Bbvlv1uslztpJbGgEsckH,https://api.spotify.com/v1/tracks/2Bbvlv1uslztpJbGgEsckH,https://api.spotify.com/v1/audio-analysis/2Bbvlv1uslztpJbGgEsckH,257467,4,0
0.35,0.473,0,-7.995,1,0.0324,0.664,0.0,0.102,0.151,77.094,audio_features,4W71wFr8KFDcscVr0lBL5f,spotify:track:4W71wFr8KFDcscVr0lBL5f,https://api.spotify.com/v1/tracks/4W71wFr8KFDcscVr0lBL5f,https://api.spotify.com/v1/audio-analysis/4W71wFr8KFDcscVr0lBL5f,193893,4,1
0.42,0.66,5,-5.763,1,0.0398,0.35,0.0,0.121,0.189,77.101,audio_features,1v7AS4s09Zza4f8qWVkO0l,spotify:track:1v7AS4s09Zza4f8qWVkO0l,https://api.spotify.com/v1/tracks/1v7AS4s09Zza4f8qWVkO0l,https://api.spotify.com/v1/audio-analysis/1v7AS4s09Zza4f8qWVkO0l,230853,4,2
0.399,0.53,10,-7.176,0,0.0532,0.479,1.36e-06,0.0652,0.351,76.827,audio_features,7EPRF0KSf1q9EquGBeczVf,spotify:track:7EPRF0KSf1q9EquGBeczVf,https://api.spotify.com/v1/tracks/7EPRF0KSf1q9EquGBeczVf,https://api.spotify.com/v1/audio-analysis/7EPRF0KSf1q9EquGBeczVf,305900,4,1
0.702,0.845,2,-3.79,1,0.031,0.759,0.0,0.194,0.591,120.098,audio_features,3saHmHGSuye9ysBOlv3Pkx,spotify:track:3saHmHGSuye9ysBOlv3Pkx,https://api.spotify.com/v1/tracks/3saHmHGSuye9ysBOlv3Pkx,https://api.spotify.com/v1/audio-analysis/3saHmHGSuye9ysBOlv3Pkx,197000,4,0
0.454,0.703,1,-3.871,1,0.0349,0.0512,0.000762,0.161,0.29,81.082,audio_features,69dW5grE2KVwjl0ACruk0k,spotify:track:69dW5grE2KVwjl0ACruk0k,https://api.spotify.com/v1/tracks/69dW5grE2KVwjl0ACruk0k,https://api.spotify.com/v1/audio-analysis/69dW5grE2KVwjl0ACruk0k,231680,4,2
0.472,0.479,2,-8.44,1,0.0318,0.396,0.0,0.0958,0.117,69.097,audio_features,0REKETXT8fkn2C863KKlO4,spotify:track:0REKETXT8fkn2C863KKlO4,https://api.spotify.com/v1/tracks/0REKETXT8fkn2C863KKlO4,https://api.spotify.com/v1/audio-analysis/0REKETXT8fkn2C863KKlO4,253360,4,1
0.296,0.469,9,-5.845,1,0.0272,0.208,0.0,0.0816,0.165,94.666,audio_features,3lQ6Yp5GR2agnjAtFNCDA4,spotify:track:3lQ6Yp5GR2agnjAtFNCDA4,https://api.spotify.com/v1/tracks/3lQ6Yp5GR2agnjAtFNCDA4,https://api.spotify.com/v1/audio-analysis/3lQ6Yp5GR2agnjAtFNCDA4,240293,3,6
0.31,0.536,9,-5.743,0,0.038,0.193,0.0,0.0957,0.282,66.753,audio_features,24jLRb0lLtk4U3F2xPh2AH,spotify:track:24jLRb0lLtk4U3F2xPh2AH,https://api.spotify.com/v1/tracks/24jLRb0lLtk4U3F2xPh2AH,https://api.spotify.com/v1/audio-analysis/24jLRb0lLtk4U3F2xPh2AH,217867,4,1
0.65,0.304,7,-13.741,0,0.0305,0.769,0.0,0.147,0.265,120.959,audio_features,4yjPd8WP8fSwaj2jcPkxUm,spotify:track:4yjPd8WP8fSwaj2jcPkxUm,https://api.spotify.com/v1/tracks/4yjPd8WP8fSwaj2jcPkxUm,https://api.spotify.com/v1/audio-analysis/4yjPd8WP8fSwaj2jcPkxUm,201307,4,1
0.531,0.544,7,-5.025,1,0.0262,0.646,0.0,0.0923,0.2,140.209,audio_features,6GYc8ldGoPMnAWDTo7KU9w,spotify:track:6GYc8ldGoPMnAWDTo7KU9w,https://api.spotify.com/v1/tracks/6GYc8ldGoPMnAWDTo7KU9w,https://api.spotify.com/v1/audio-analysis/6GYc8ldGoPMnAWDTo7KU9w,266507,4,1
0.68,0.911,9,-3.864,0,0.0345,0.0135,0.0,0.159,0.943,126.944,audio_features,5Giq7ViIXKkTtxOhzPY2Qf,spotify:track:5Giq7ViIXKkTtxOhzPY2Qf,https://api.spotify.com/v1/tracks/5Giq7ViIXKkTtxOhzPY2Qf,https://api.spotify.com/v1/audio-analysis/5Giq7ViIXKkTtxOhzPY2Qf,221333,4,5
0.77,0.373,1,-6.931,1,0.0328,0.317,0.0,0.217,0.293,131.975,audio_features,2G74yhtIMW8tJY5I83dS4Z,spotify:track:2G74yhtIMW8tJY5I83dS4Z,https://api.spotify.com/v1/tracks/2G74yhtIMW8tJY5I83dS4Z,https://api.spotify.com/v1/audio-analysis/2G74yhtIMW8tJY5I83dS4Z,242027,4,1
0.677,0.366,0,-8.266,1,0.0311,0.578,0.0,0.108,0.316,138.015,audio_features,7DUh5iszvXQDhhE0ZEtmUe,spotify:track:7DUh5iszvXQDhhE0ZEtmUe,https://api.spotify.com/v1/tracks/7DUh5iszvXQDhhE0ZEtmUe,https://api.spotify.com/v1/audio-analysis/7DUh5iszvXQDhhE0ZEtmUe,249973,4,1
0.35,0.306,9,-8.144,1,0.0453,0.554,0.0,0.134,0.311,159.755,audio_features,7nuvJjaHyyJQKiyCQ9XCPZ,spotify:track:7nuvJjaHyyJQKiyCQ9XCPZ,https://api.spotify.com/v1/tracks/7nuvJjaHyyJQKiyCQ9XCPZ,https://api.spotify.com/v1/audio-analysis/7nuvJjaHyyJQKiyCQ9XCPZ,238853,4,1
0.544,0.682,3,-10.599,1,0.0501,0.273,8.61e-06,0.0953,0.604,156.077,audio_features,3j5BMF5Pco451TqCo3YuCJ,spotify:track:3j5BMF5Pco451TqCo3YuCJ,https://api.spotify.com/v1/tracks/3j5BMF5Pco451TqCo3YuCJ,https://api.spotify.com/v1/audio-analysis/3j5BMF5Pco451TqCo3YuCJ,306973,4,2
0.391,0.396,5,-13.237,1,0.0344,0.58,0.0,0.576,0.215,173.249,audio_features,2YpdOz01cVBMRfhdAELdLi,spotify:track:2YpdOz01cVBMRfhdAELdLi,https://api.spotify.com/v1/tracks/2YpdOz01cVBMRfhdAELdLi,https://api.spotify.com/v1/audio-analysis/2YpdOz01cVBMRfhdAELdLi,210440,4,1
0.727,0.437,2,-14.581,0,0.0401,0.286,0.0,0.0255,0.683,113.107,audio_features,6LmKDVBBlMsWqUbuNTeCuF,spotify:track:6LmKDVBBlMsWqUbuNTeCuF,https://api.spotify.com/v1/tracks/6LmKDVBBlMsWqUbuNTeCuF,https://api.spotify.com/v1/audio-analysis/6LmKDVBBlMsWqUbuNTeCuF,241227,4,1
0.435,0.334,9,-14.195,0,0.0358,0.566,0.0,0.141,0.209,133.504,audio_features,3VvwRPt6jU14RHEQk1Z3rO,spotify:track:3VvwRPt6jU14RHEQk1Z3rO,https://api.spotify.com/v1/tracks/3VvwRPt6jU14RHEQk1Z3rO,https://api.spotify.com/v1/audio-analysis/3VvwRPt6jU14RHEQk1Z3rO,233707,4,1
0.628,0.45,9,-11.551,1,0.0292,0.057,0.0,0.128,0.265,144.534,audio_features,6KdMK97CfXznpm4E6EFbT3,spotify:track:6KdMK97CfXznpm4E6EFbT3,https://api.spotify.com/v1/tracks/6KdMK97CfXznpm4E6EFbT3,https://api.spotify.com/v1/audio-analysis/6KdMK97CfXznpm4E6EFbT3,249600,4,1
0.593,0.672,2,-4.785,1,0.0335,0.151,0.0,0.0731,0.427,96.465,audio_features,4f9LcWJeCqBgS6Jdyzodf3,spotify:track:4f9LcWJeCqBgS6Jdyzodf3,https://api.spotify.com/v1/tracks/4f9LcWJeCqBgS6Jdyzodf3,https://api.spotify.com/v1/audio-analysis/4f9LcWJeCqBgS6Jdyzodf3,228747,4,0
0.542,0.582,9,-7.079,0,0.0283,0.562,0.0,0.128,0.4,130.392,audio_features,6ScJM2WyS8yABAql0FRHRl,spotify:track:6ScJM2WyS8yABAql0FRHRl,https://api.spotify.com/v1/tracks/6ScJM2WyS8yABAql0FRHRl,https://api.spotify.com/v1/audio-analysis/6ScJM2WyS8yABAql0FRHRl,202480,4,1
0.533,0.953,5,-2.865,1,0.0565,0.581,0.0,0.168,0.871,161.047,audio_features,4vcif3aoQ8Q57mYOsZNKy0,spotify:track:4vcif3aoQ8Q57mYOsZNKy0,https://api.spotify.com/v1/tracks/4vcif3aoQ8Q57mYOsZNKy0,https://api.spotify.com/v1/audio-analysis/4vcif3aoQ8Q57mYOsZNKy0,227453,3,6
0.639,0.632,7,-8.8,0,0.028,0.157,1.01e-05,0.189,0.701,87.997,audio_features,5P3dnjZLgebt6lfyNxnUN9,spotify:track:5P3dnjZLgebt6lfyNxnUN9,https://api.spotify.com/v1/tracks/5P3dnjZLgebt6lfyNxnUN9,https://api.spotify.com/v1/audio-analysis/5P3dnjZLgebt6lfyNxnUN9,291560,4,5
0.678,0.556,7,-11.816,0,0.0357,0.345,8.12e-05,0.0966,0.572,114.205,audio_features,3vOLLELACHYgour3wXO8GK,spotify:track:3vOLLELACHYgour3wXO8GK,https://api.spotify.com/v1/tracks/3vOLLELACHYgour3wXO8GK,https://api.spotify.com/v1/audio-analysis/3vOLLELACHYgour3wXO8GK,259800,4,1
0.521,0.643,5,-8.225,1,0.0348,0.0904,0.0,0.364,0.591,94.765,audio_features,4RqKRQ0mnTB1ay26ShuciX,spotify:track:4RqKRQ0mnTB1ay26ShuciX,https://api.spotify.com/v1/tracks/4RqKRQ0mnTB1ay26ShuciX,https://api.spotify.com/v1/audio-analysis/4RqKRQ0mnTB1ay26ShuciX,208080,4,0
0.673,0.92,7,-2.653,1,0.0273,0.0638,4.64e-06,0.341,0.966,130.266,audio_features,0zuLT8eVlZ0CMoC6KdXpHc,spotify:track:0zuLT8eVlZ0CMoC6KdXpHc,https://api.spotify.com/v1/tracks/0zuLT8eVlZ0CMoC6KdXpHc,https://api.spotify.com/v1/audio-analysis/0zuLT8eVlZ0CMoC6KdXpHc,206213,4,0
0.539,0.566,8,-8.21,1,0.033,0.188,0.0,0.101,0.628,74.997,audio_features,0TIKTcvtKI26PNRvjyeHjP,spotify:track:0TIKTcvtKI26PNRvjyeHjP,https://api.spotify.com/v1/tracks/0TIKTcvtKI26PNRvjyeHjP,https://api.spotify.com/v1/audio-analysis/0TIKTcvtKI26PNRvjyeHjP,218973,4,0
0.791,0.782,7,-4.973,1,0.0289,0.143,3.7e-06,0.107,0.635,115.992,audio_features,5TCYUngmqOOtLFbqUTPMMB,spotify:track:5TCYUngmqOOtLFbqUTPMMB,https://api.spotify.com/v1/tracks/5TCYUngmqOOtLFbqUTPMMB,https://api.spotify.com/v1/audio-analysis/5TCYUngmqOOtLFbqUTPMMB,264720,4,0
0.426,0.395,6,-8.475,0,0.0483,0.569,0.0,0.126,0.289,140.369,audio_features,4WbKmrxCQ8gp8qEjyRpXtb,spotify:track:4WbKmrxCQ8gp8qEjyRpXtb,https://api.spotify.com/v1/tracks/4WbKmrxCQ8gp8qEjyRpXtb,https://api.spotify.com/v1/audio-analysis/4WbKmrxCQ8gp8qEjyRpXtb,190360,4,1
0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,audio_features,29csiYMOfBmLmGwxmISrMy,spotify:track:29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/tracks/29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/audio-analysis/29csiYMOfBmLmGwxmISrMy,265307,4,2
0.545,0.335,5,-11.154,1,0.0361,0.906,0.00267,0.0967,0.205,72.767,audio_features,3JdRjSY0KcTbFD6fHIu0Qc,spotify:track:3JdRjSY0KcTbFD6fHIu0Qc,https://api.spotify.com/v1/tracks/3JdRjSY0KcTbFD6fHIu0Qc,https://api.spotify.com/v1/audio-analysis/3JdRjSY0KcTbFD6fHIu0Qc,245267,4,1
0.576,0.715,8,-4.585,1,0.0316,0.0286,0.0,0.0691,0.387,136.075,audio_features,2Su8SdS3eg6soMrrwio3bY,spotify:track:2Su8SdS3eg6soMrrwio3bY,https://api.spotify.com/v1/tracks/2Su8SdS3eg6soMrrwio3bY,https://api.spotify.com/v1/audio-analysis/2Su8SdS3eg6soMrrwio3bY,235341,4,2
0.533,0.559,2,-6.574,1,0.0321,0.228,0.0,0.217,0.284,136.037,audio_features,2jFglF0pDwhrrXmeWZvmKY,spotify:track:2jFglF0pDwhrrXmeWZvmKY,https://api.spotify.com/v1/tracks/2jFglF0pDwhrrXmeWZvmKY,https://api.spotify.com/v1/audio-analysis/2jFglF0pDwhrrXmeWZvmKY,233493,4,2
0.486,0.573,7,-4.992,1,0.0286,0.235,0.0,0.102,0.271,146.03,audio_features,6lBpC1b2571b2BFO0FrdMM,spotify:track:6lBpC1b2571b2BFO0FrdMM,https://api.spotify.com/v1/tracks/6lBpC1b2571b2BFO0FrdMM,https://api.spotify.com/v1/audio-analysis/6lBpC1b2571b2BFO0FrdMM,216533,4,2
0.42,0.308,2,-12.544,1,0.0357,0.381,2.51e-05,0.179,0.296,76.085,audio_features,6H3cdkEHL7YBfAe9B3Ok0U,spotify:track:6H3cdkEHL7YBfAe9B3Ok0U,https://api.spotify.com/v1/tracks/6H3cdkEHL7YBfAe9B3Ok0U,https://api.spotify.com/v1/audio-analysis/6H3cdkEHL7YBfAe9B3Ok0U,233467,4,1
0.71,0.603,0,-6.384,0,0.036,0.359,0.0,0.144,0.828,128.064,audio_features,6ncwVz669S4ThaAxf1RgTH,spotify:track:6ncwVz669S4ThaAxf1RgTH,https://api.spotify.com/v1/tracks/6ncwVz669S4ThaAxf1RgTH,https://api.spotify.com/v1/audio-analysis/6ncwVz669S4ThaAxf1RgTH,231893,4,5
0.821,0.505,0,-8.625,1,0.129,0.0866,1.15e-06,0.296,0.877,106.018,audio_features,3HsoAltVzwIc1wQRIBvA2n,spotify:track:3HsoAltVzwIc1wQRIBvA2n,https://api.spotify.com/v1/tracks/3HsoAltVzwIc1wQRIBvA2n,https://api.spotify.com/v1/audio-analysis/3HsoAltVzwIc1wQRIBvA2n,258147,4,0
0.574,0.559,1,-5.798,1,0.027,0.566,0.0,0.102,0.414,139.016,audio_features,74Q1ZkYNfsnjoOHAwBF18E,spotify:track:74Q1ZkYNfsnjoOHAwBF18E,https://api.spotify.com/v1/tracks/74Q1ZkYNfsnjoOHAwBF18E,https://api.spotify.com/v1/audio-analysis/74Q1ZkYNfsnjoOHAwBF18E,253227,4,1
0.593,0.517,1,-8.567,0,0.0278,0.311,0.0,0.124,0.227,126.954,audio_features,6reBDUywHDqzG83LVQHscL,spotify:track:6reBDUywHDqzG83LVQHscL,https://api.spotify.com/v1/tracks/6reBDUywHDqzG83LVQHscL,https://api.spotify.com/v1/audio-analysis/6reBDUywHDqzG83LVQHscL,269933,4,1
0.49,0.687,1,-5.595,1,0.0308,0.0275,0.0,0.11,0.416,143.195,audio_features,4UGv3IQYXPj9oR2RMkarWy,spotify:track:4UGv3IQYXPj9oR2RMkarWy,https://api.spotify.com/v1/tracks/4UGv3IQYXPj9oR2RMkarWy,https://api.spotify.com/v1/audio-analysis/4UGv3IQYXPj9oR2RMkarWy,262400,4,2
0.688,0.766,5,-10.811,1,0.0544,0.0358,0.0,0.0579,0.965,95.046,audio_features,31OTLKS05gRNyeclDhaGQn,spotify:track:31OTLKS05gRNyeclDhaGQn,https://api.spotify.com/v1/tracks/31OTLKS05gRNyeclDhaGQn,https://api.spotify.com/v1/audio-analysis/31OTLKS05gRNyeclDhaGQn,208160,4,0
0.519,0.66,2,-5.985,1,0.0357,0.673,0.0,0.11,0.294,147.972,audio_features,33VNMYN68UEvlHyqItfMc7,spotify:track:33VNMYN68UEvlHyqItfMc7,https://api.spotify.com/v1/tracks/33VNMYN68UEvlHyqItfMc7,https://api.spotify.com/v1/audio-analysis/33VNMYN68UEvlHyqItfMc7,275400,4,2
0.463,0.596,0,-4.103,1,0.0294,0.309,0.0,0.122,0.184,143.238,audio_features,0tignwMVJYWgUMhMIvLywK,spotify:track:0tignwMVJYWgUMhMIvLywK,https://api.spotify.com/v1/tracks/0tignwMVJYWgUMhMIvLywK,https://api.spotify.com/v1/audio-analysis/0tignwMVJYWgUMhMIvLywK,245725,4,2
0.725,0.574,8,-8.709,1,0.0353,0.473,0.0,0.0613,0.649,92.963,audio_features,76319BPOvNF4fkWvVTELus,spotify:track:76319BPOvNF4fkWvVTELus,https://api.spotify.com/v1/tracks/76319BPOvNF4fkWvVTELus,https://api.spotify.com/v1/audio-analysis/76319BPOvNF4fkWvVTELus,256200,4,1
0.448,0.647,7,-7.283,1,0.0354,0.289,5.64e-06,0.257,0.735,161.66,audio_features,15gxMBI9LWF8lpiyUTY0yN,spotify:track:15gxMBI9LWF8lpiyUTY0yN,https://api.spotify.com/v1/tracks/15gxMBI9LWF8lpiyUTY0yN,https://api.spotify.com/v1/audio-analysis/15gxMBI9LWF8lpiyUTY0yN,275160,4,2
0.606,0.275,2,-10.744,0,0.0329,0.865,0.0,0.223,0.323,131.946,audio_features,5Qhk2v9TmbcxlbsTGsFsai,spotify:track:5Qhk2v9TmbcxlbsTGsFsai,https://api.spotify.com/v1/tracks/5Qhk2v9TmbcxlbsTGsFsai,https://api.spotify.com/v1/audio-analysis/5Qhk2v9TmbcxlbsTGsFsai,145760,3,6
0.605,0.716,2,-5.563,1,0.0334,0.139,0.0,0.135,0.508,148.049,audio_features,5HSoliYp4FmKDilRXndbc4,spotify:track:5HSoliYp4FmKDilRXndbc4,https://api.spotify.com/v1/tracks/5HSoliYp4FmKDilRXndbc4,https://api.spotify.com/v1/audio-analysis/5HSoliYp4FmKDilRXndbc4,261133,4,2
0.487,0.674,1,-4.148,1,0.0263,0.0474,0.0,0.0624,0.216,95.007,audio_features,5pLhPGQEwFH8itLRFQA2dt,spotify:track:5pLhPGQEwFH8itLRFQA2dt,https://api.spotify.com/v1/tracks/5pLhPGQEwFH8itLRFQA2dt,https://api.spotify.com/v1/audio-analysis/5pLhPGQEwFH8itLRFQA2dt,282947,3,6
0.593,0.755,11,-4.36,0,0.0329,0.251,0.0,0.0692,0.465,136.048,audio_features,2y4wXf4zck8F9q32dIQLH3,spotify:track:2y4wXf4zck8F9q32dIQLH3,https://api.spotify.com/v1/tracks/2y4wXf4zck8F9q32dIQLH3,https://api.spotify.com/v1/audio-analysis/2y4wXf4zck8F9q32dIQLH3,300693,4,5
